"Subject_ID" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()"
23 "WALKING_DOWNSTAIRS" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.923711401296296 -0.110028841648148 -0.153671532259259 0.0578010605648148 0.0375005150740741 -0.000982717101851849 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 0.127211137694444 0.127211137694444 0.112982475627778 0.0390915481555556 -0.0463117766203704 0.205428216353704 0.0959432893981482 0.280518877574074 0.201542909494444 -0.0724504562777778 0.157775692377778 -0.214730713222222 0.0441392843425926 0.10825903416963 0.229898742944444 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.32301569962963 0.146650121972222 -0.36786963962963 0.230363964351852 0.230363964351852 0.292087200087037 0.0539972903222222 0.0594908483888889 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.482598325037037 0.12605231802963 -0.305896699222222 -0.0453930349148148 0.2244805035 -0.218930425944444 -0.0398573780185185 0.328817010088889 -0.141266888477778 0.364829993351852 0.335009724333333 0.150825734842593 0.0746754643666667
23 "WALKING_UPSTAIRS" 0.249995171031373 -0.0323844029237255 -0.126890616782353 0.843438810196078 -0.214481808235294 -0.35593445 0.0723649984647059 0.039986286827451 0.0159234167843137 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.0117536873784314 -0.0117536873784314 -0.311143885098039 -0.156527148792745 -0.504367150588235 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.430239229235294 -0.243887818513725 0.0448435785868627 0.10080118935098 -0.933344481568627 -0.910474557058824 -0.902065910392157 -0.365398622764706 -0.328225031 -0.408094020392157 -0.550664576666667 -0.293681861176471 -0.0317301153392157 -0.548318881568627 -0.493514122352941 -0.543765425882353 -0.271893714117647 -0.271893714117647 -0.362708849411765 -0.366732989313725 -0.551275188627451 -0.234309548019608 0.0380597405498039 0.104508755759412 -0.424877553333333 -0.380894442941176 -0.46895638372549 -0.590430783921569 -0.301619977058824 -0.0822521122215686 -0.410047643333333 -0.454324844901961 -0.470491576431373 -0.632659461568627 -0.290447408901961 -0.163001294113725 -0.231382662235294 -0.302968064764706 -0.380388292223529 -0.51871565
24 "LAYING" 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.359292534027778 0.738430699305556 0.683839909722222 0.08072123275 0.0119819524179167 -0.00589225849902778 -0.0143679929444444 -0.0955538053611111 0.111730746333333 -0.102813809652778 -0.0382323710416667 -0.0624116966805556 -0.9718540425 -0.9718540425 -0.985529270555556 -0.953791512638889 -0.982780873888889 -0.975893687083333 -0.980830362083333 -0.976634815694444 -0.985998546805556 -0.982140613888889 -0.981549689583333 -0.976570564027778 -0.967984021111111 -0.983126461944444 -0.973566958888889 -0.960412164305556 -0.993454358055556 -0.979239668194444 -0.98636543375 -0.982430495 -0.983087366805556 -0.982651720138889 -0.960299550972222 -0.98170136125 -0.979865720555556 -0.978091312777778 -0.992381595972222 -0.969354834166667 -0.969354834166667 -0.983605927361111 -0.957829934722222 -0.978659102222222 -0.965167081805556 -0.984571808472222 -0.973057781805556 -0.988140517777778 -0.984124532361111 -0.983185637916667 -0.984713284166667 -0.95779294875 -0.983602745694445 -0.971063024027778 -0.98328511625 -0.961369084583333 -0.980096981111111 -0.966111980277778 -0.981093036111111 -0.973171068055556 -0.983108084305556 -0.964001383472222 -0.978596740694444
24 "SITTING" 0.273475690147059 -0.0131255097938235 -0.103041061426471 0.919637604411765 0.182254651955882 0.109559621020588 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.0951782658382353 -0.040616936 -0.051596655125 -0.968979156470588 -0.968979156470588 -0.985555822352941 -0.964633252352941 -0.991306424705882 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.985676523823529 -0.990593766617647 -0.956255962058824 -0.957056111470588 -0.989660149852941 -0.971692544705882 -0.963406795735294 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.963779683235294 -0.963779683235294 -0.985418456176471 -0.969257162647059 -0.990724530735294 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.9892888075 -0.981550132794118 -0.986008449264706 -0.988891551764706 -0.976252427794118 -0.972851787647059 -0.965852262058824 -0.98561372 -0.969105899117647 -0.990933058235294 -0.981200181176471 -0.974686891029412 -0.968905031470588 -0.984469962941177 -0.977973720735294 -0.990854751176471
24 "STANDING" 0.278810711181102 -0.018162267492189 -0.109306468385827 0.963363622362205 -0.131461667637795 -0.0931796930267716 0.0739674821346457 0.011505279392126 -0.00726521837314961 -0.0400327187330709 -0.0676968516338583 0.0862931896771654 -0.0824507638653543 -0.0464235231874016 -0.0618865402669291 -0.653175274251969 -0.653175274251969 -0.713698688818898 -0.702673260551181 -0.765657927716535 -0.759598576929134 -0.608379353787402 -0.675543378976378 -0.765815645590551 -0.68690409992126 -0.743882955354331 -0.734648721496063 -0.751376947716535 -0.579398119082677 -0.637340822992126 -0.988057583149606 -0.965608620393701 -0.953783413937008 -0.75464302007874 -0.663804869448819 -0.755522972598425 -0.787130828425197 -0.748025527874016 -0.707906149448819 -0.754322679133858 -0.768371397716535 -0.789041423070866 -0.734699865275591 -0.734699865275591 -0.715860632283465 -0.775340913937008 -0.786370275669291 -0.748577393385827 -0.591164065023622 -0.64560544519685 -0.765212277795276 -0.661561026448819 -0.765829457086614 -0.804340406692913 -0.751197240944882 -0.73550482511811 -0.785452562440945 -0.712782119763779 -0.823622029291339 -0.791457246850394 -0.746379773070866 -0.705851836535433 -0.720098086456693 -0.719421450629921 -0.767812371496063 -0.794092142913386
24 "WALKING_DOWNSTAIRS" 0.288631208909091 -0.0145730348310909 -0.104818820272727 0.950883416727273 -0.128326710927273 -0.140123155018182 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.0737699163072727 -0.0737699163072727 -0.263106944836364 -0.304965806363636 -0.497152238363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.376175794909091 -0.2258243574 -0.250000183381818 -0.272469211854545 -0.08273248054 -0.102607326783636 -0.205566380745455 -0.961845327454545 -0.941478979454546 -0.942207718727273 -0.337218894 -0.169291887741818 -0.290239376563636 -0.431919067945455 -0.484673524 -0.491077244909091 -0.358444550225455 -0.519326735090909 -0.478690941272727 -0.0224839122854545 -0.0224839122854545 -0.143501970018182 -0.3636948774 -0.459159852363636 -0.0349085946785455 -0.169191147529091 -0.291553822381818 -0.355930598 -0.163626807636364 -0.328569968545455 -0.484894683818182 -0.523412701636364 -0.573281905454545 -0.175291708678182 -0.0827554911536364 -0.470147270181818 -0.478030486181818 -0.433475431818182 -0.396286646363636 -0.0231701626603636 -0.200830137109091 -0.374298686727273 -0.474449925818182
24 "WALKING_UPSTAIRS" 0.269881106779661 -0.0251979434569492 -0.114248610966102 0.906369500508475 -0.237498409152542 -0.227134869152542 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 0.0883163772152542 -0.105932947294915 0.0248290702830508 -0.146800845605424 -0.0317350582050847 -0.0498427228983051 -0.226402822033898 -0.226402822033898 -0.488487620508475 -0.33443583979661 -0.658751629152542 -0.395790553898305 -0.252412541966102 -0.312792211016949 -0.515644617288136 -0.527604243559322 -0.48339098779661 -0.503188684915254 -0.344399351355932 -0.116804488966102 -0.255601012881356 -0.962190567457627 -0.916690779830509 -0.934952938983051 -0.49876467220339 -0.51522075220339 -0.523807264237288 -0.577426408813559 -0.568534124576271 -0.27459628379661 -0.640489537966102 -0.646644373728814 -0.648975330847458 -0.30685447 -0.30685447 -0.441068689830508 -0.503929060169492 -0.638180352881356 -0.326165553050847 -0.107787679328814 -0.28314344338983 -0.527104719152542 -0.535843319152542 -0.562727123050847 -0.602945480677966 -0.586177824237288 -0.311996408983051 -0.406283377627119 -0.45964779779661 -0.54907099 -0.653876950677966 -0.546620981186441 -0.372182912033898 -0.322300989322034 -0.429800778813559 -0.564664994745763 -0.64611467
25 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.890517539315068 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.889769639726027 -0.936630803287671 -0.91092799 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.649254767945205 -0.649254767945205 -0.961931605342466 -0.856017369726027 -0.96830952260274 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.651353241643836 -0.963601212876712 -0.850661340684931 -0.970457947534247 -0.946259639315069 -0.924536860547945 -0.774481943616438 -0.96008314739726 -0.910126993561644 -0.96825160890411
25 "SITTING" 0.278541482461538 -0.0147696808030769 -0.109160440476923 0.865686078153846 0.208287142261538 0.167140956385077 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.970409337076923 -0.970409337076923 -0.989545142461538 -0.966568718615385 -0.99286465 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.988002552461538 -0.991892828615385 -0.947457617061538 -0.965139552153846 -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.992278621692308 -0.982870991692308 -0.988433153384615 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.992304653846154 -0.991315767692308 -0.991491387846154 -0.960003414461538 -0.960003414461538 -0.988311804923077 -0.970639125692308 -0.991766403076923 -0.992124279384615 -0.944842993230769 -0.962090614615385 -0.992750109846154 -0.984068025384615 -0.989156105538462 -0.990550003076923 -0.979828883230769 -0.974172870615385 -0.961997268307692 -0.987618801076923 -0.970321897230769 -0.992019559538462 -0.983827801076923 -0.975805890153846 -0.967017992615385 -0.987941825538462 -0.979350913692308 -0.991781701692308
25 "STANDING" 0.278503230337838 -0.017502367749527 -0.108045296945946 0.933638923783784 -0.143316328614865 0.194799189986486 0.0737029003978378 0.00507164589074324 -0.0047895373605473 -0.0202126064513514 -0.0759822459362838 0.0860277087567568 -0.101425483539189 -0.0408640575106757 -0.0534837639883108 -0.688976511081081 -0.688976511081081 -0.761469247905405 -0.680719922094595 -0.831779030135135 -0.799566055878378 -0.605863230074324 -0.753807225878378 -0.807000015878378 -0.703504826351351 -0.822059322027027 -0.689994122432432 -0.793988785135135 -0.558210818763514 -0.700888045675676 -0.986323765472973 -0.972868205878378 -0.956394154932432 -0.797966795 -0.677446064527027 -0.831332044391892 -0.6862580875 -0.790394859256757 -0.767294692297297 -0.742933393986487 -0.893438762094595 -0.820149228783784 -0.766838547702703 -0.766838547702703 -0.762753571756757 -0.724846830202703 -0.87013167722973 -0.792150849864865 -0.562246567019595 -0.696374163445946 -0.806742807702703 -0.670894800945946 -0.83915571722973 -0.689671139054054 -0.771580974054054 -0.789263148783784 -0.801565567972973 -0.750543782364865 -0.745176320135135 -0.870242358108108 -0.828575117702703 -0.765889906756757 -0.769207708175676 -0.773442756486487 -0.765852876148649 -0.877159362905405
25 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.217799723931034 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.259465249913793 -0.259465249913793 -0.482976929827586 -0.38216092137931 -0.67960595137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.359437080103448 -0.502224768103448 -0.423707329706897 -0.693032409137931 -0.632916352241379 -0.410311447586207 -0.288154787517241 -0.471642111551724 -0.485763582068966 -0.687034281206897
25 "WALKING_UPSTAIRS" 0.277995411384615 -0.0269863524264615 -0.126210440292308 0.927693239538462 -0.217641282461538 0.108230986684615 0.0740041435707692 0.00925514041553846 -0.0116906813498462 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.305772199076923 -0.305772199076923 -0.679160843538462 -0.3186346998 -0.777106026615385 -0.521649838769231 -0.380150805384615 -0.542931828 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.476144998846154 -0.459775646153846 -0.223086808769231 -0.296523975076923 -0.950878450307692 -0.931758272769231 -0.882722399076923 -0.663642746307692 -0.627131235692308 -0.812458372307692 -0.489011794784615 -0.433673383846154 -0.564195608923077 -0.693854902307692 -0.839699143076923 -0.746268282923077 -0.480006649846154 -0.480006649846154 -0.674513059846154 -0.387754116158462 -0.824883302769231 -0.437975786923077 -0.199988428584615 -0.237296741292308 -0.690213625846154 -0.638086010153846 -0.830526636615385 -0.500119831476923 -0.349362687538462 -0.601112612153846 -0.536120293230769 -0.703433692615385 -0.386612992876923 -0.841061012153846 -0.618579913384615 -0.575169715692308 -0.527907561538462 -0.654795110615385 -0.567153469846154 -0.822403906
26 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.621309715263158 0.803015011578947 0.614523405921053 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.988386324868421 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.964355190394737 -0.964355190394737 -0.989101949473684 -0.965676821973684 -0.989917354473684 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.966576631710526 -0.987901463289474 -0.96613921868421 -0.989628012236842 -0.983127999342105 -0.970171219605263 -0.969269114078947 -0.989138184473684 -0.974305179605263 -0.990430914078947
26 "SITTING" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 0.782955611794872 0.223105562025641 0.314387627435897 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.953079994102564 -0.953079994102564 -0.990898435769231 -0.954052945897436 -0.994466446282051 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.990144882307692 -0.979768987948718 -0.94079896551282 -0.950004414102564 -0.965082925641026 -0.949286700807692 -0.944580863846154 -0.99225839525641 -0.986215215641026 -0.99000871051282 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.995882512051282 -0.993139833846154 -0.991929788974359 -0.933602783410256 -0.933602783410256 -0.989986111666667 -0.964742022307692 -0.994033207051282 -0.978755176794872 -0.937783538974359 -0.94478134025641 -0.99329986051282 -0.987754588717949 -0.990693114358974 -0.991318436410256 -0.969488188974359 -0.968266666923077 -0.934587699141026 -0.989521272820513 -0.963650652307692 -0.99420976974359 -0.981740793333333 -0.970423693717949 -0.952411043717949 -0.989481942820513 -0.97646387 -0.993985447564103
26 "STANDING" 0.280300772932331 -0.0161130303175188 -0.109656320389474 0.963325740601504 -0.137479324323308 0.0974303693233083 0.0708651940548872 0.013273835542782 -0.00396412610571429 -0.0151328564270677 -0.0780236826120301 0.0809694642421053 -0.0999369901676692 -0.0430095084052632 -0.0514663882323308 -0.637973056526316 -0.637973056526316 -0.678132550977444 -0.712897008496241 -0.777322163759398 -0.694760323157895 -0.598324802691729 -0.692110981804511 -0.712727938195489 -0.675617663954887 -0.724657506541353 -0.702643739172932 -0.703444206135338 -0.58876110982782 -0.683735679323308 -0.987079047293233 -0.96789755368421 -0.965117059924812 -0.696809009548872 -0.659166749556391 -0.725314606390977 -0.760453798496241 -0.802004466015038 -0.699701918796993 -0.72959276556391 -0.811095968345865 -0.763988588947368 -0.722771809473684 -0.722771809473684 -0.670646896390977 -0.774419497819549 -0.815334077518797 -0.707262073917293 -0.609753535609023 -0.704694217218045 -0.707272860827068 -0.664431906285714 -0.725300549323308 -0.779103599548872 -0.807047077293233 -0.732869682030075 -0.774610091804511 -0.665199463157895 -0.806151200075188 -0.819008465864662 -0.79665710924812 -0.683477307744361 -0.708535010150376 -0.677000240225564 -0.785837437669173 -0.82326772962406
26 "WALKING_DOWNSTAIRS" 0.2792845828 -0.01262580966778 -0.1064396194 0.9467972718 -0.0799003729 0.1539063202 0.111470787918 -0.007131601642 -0.01189114264 -0.010752208236 -0.1003822042168 0.082221399603 -0.0992465275036 -0.037268109685 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.006237000044 -0.2796400557 -0.201368098258 -0.165552378156 -0.3601146078 -0.12591815458 0.17395384962 -0.011629910112 -0.284807676 -0.9627219918 -0.9354258554 -0.9330817682 -0.128111641206 -0.08640490273602 -0.3793359516 -0.33131291446 -0.4734080504 -0.3320502392 -0.170842676616 -0.5471984382 -0.3589516378 0.14700167906 0.14700167906 -0.111303956316 -0.296158291686 -0.463140795 0.22678384386 -0.078283777824 -0.3466485178 -0.130825898392 -0.061537065488 -0.3967016908 -0.3981998635 -0.4975063388 -0.434482187 0.005749436614 -0.067941075972 -0.39299065312 -0.4894973794 -0.44312621 -0.22138882542 0.075101684668 -0.15317202912 -0.3345099466 -0.4722007526
26 "WALKING_UPSTAIRS" 0.272691394545455 -0.0281633797398182 -0.121943461236364 0.942095257090909 -0.246169656181818 -0.00199310572363636 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.142874499381818 -0.142874499381818 -0.404463896363636 -0.344427047636364 -0.648099850181818 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.304540556345455 -0.419344696 -0.639741264909091 -0.427686570727273 -0.169006952418182 -0.0491726302763636 -0.404596936545455 -0.962011392181818 -0.937858157818182 -0.929636797636364 -0.290879965872727 -0.399771473818182 -0.677995585454545 -0.550274396 -0.603097110545455 -0.3090880546 -0.515829417272727 -0.725210290909091 -0.556390218 -0.1507071068 -0.1507071068 -0.334531344727273 -0.514032410181818 -0.661829656545455 -0.142843838381818 -0.0439473073581818 -0.400902256363636 -0.342075432 -0.420055781272727 -0.715726893818182 -0.590812298 -0.598236639818182 -0.362052183090909 -0.274226227272727 -0.393715352181818 -0.569632 -0.669846294545455 -0.617112539636364 -0.342703926363636 -0.167566383372727 -0.294970470909091 -0.556084778181818 -0.673580662727273
27 "LAYING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.530434604864865 0.567879494054054 0.84539238027027 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.982091652162162 -0.982091652162162 -0.988372773648649 -0.966917594459459 -0.994355043783784 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.986679572567568 -0.985257277297297 -0.988033129054054 -0.987028539054054 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.978920176216216 -0.978920176216216 -0.988586771351351 -0.971915732837838 -0.993484313243243 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.980296339054054 -0.988174859594595 -0.971806236756757 -0.993552299324324 -0.986795837297297 -0.979202019189189 -0.981389017702703 -0.988098902567568 -0.979890667972973 -0.993563778648649
27 "SITTING" 0.273941302571429 -0.0155269799285714 -0.105521912588571 0.839464714 0.212947021371429 0.276417431042857 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.979481668857143 -0.979481668857143 -0.989467178285714 -0.963565474 -0.994034710714286 -0.988682108428571 -0.974057855571429 -0.974665817 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.987207904714286 -0.988580107714286 -0.971579125714286 -0.965858735142857 -0.982445738 -0.982553336571429 -0.967268066 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.969526674714286 -0.969526674714286 -0.989200539571429 -0.970782132714286 -0.992112829571429 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.991292270714286 -0.986083114 -0.989282516857143 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.970885296857143 -0.988531651142857 -0.970528266285714 -0.991967776285714 -0.984141119142857 -0.976848134285714 -0.974766466714286 -0.988773269428571 -0.979482820857143 -0.992390264285714
27 "STANDING" 0.278436309489051 -0.0166159706566781 -0.109910481240876 0.956783932408759 -0.188085538394161 -0.0557661089581467 0.0722502971189781 0.00782020266130657 -0.00943972914262774 -0.0512194793385401 -0.054620833129927 0.0910656457452555 -0.0903793622576423 -0.0442228330875912 -0.0570709822569343 -0.66740827649635 -0.66740827649635 -0.67128716 -0.730690842992701 -0.811898092554745 -0.706611535182482 -0.618285789343066 -0.698809763211679 -0.720542014233577 -0.650884920138686 -0.734438571240876 -0.77371527459854 -0.72422798270073 -0.635692574985401 -0.68569209620438 -0.98812659 -0.977207920948905 -0.963353468978102 -0.708268307956204 -0.613135285955109 -0.743475400072993 -0.818855436277372 -0.794176843722628 -0.67707597 -0.791511226861314 -0.842393097007299 -0.754886171313869 -0.733781671678832 -0.733781671678832 -0.685420779416058 -0.764636868613139 -0.834836091605839 -0.731749473941606 -0.668699247226277 -0.703710590583942 -0.721498820145985 -0.598123846843066 -0.750950851313869 -0.833807642846715 -0.794251236277372 -0.697997898613139 -0.79397596270073 -0.690412463248175 -0.791274729708029 -0.843234622335766 -0.796918474671533 -0.705148869343066 -0.704430443211679 -0.682834820656934 -0.785772207153285 -0.837086905109489
27 "WALKING_DOWNSTAIRS" 0.2975441875 -0.0135564467159091 -0.112837694688636 0.931380178636364 -0.166938774772727 -0.140047614122727 0.0936273220295455 0.0159869469363636 -0.00985034750909091 -0.159826551905227 -0.0163131590545455 0.152695027609091 -0.0515814754272727 -0.0642023574227273 -0.0621043700545455 0.108071382861364 0.108071382861364 -0.115421210625 -0.164783206536364 -0.440546586136364 0.0829831545090909 -0.0626729573068182 -0.241600361090909 -0.0437826262613636 -0.170975270611364 -0.343626396295455 -0.2966286115 0.167407531090909 -0.0979710029522727 -0.240040783340909 -0.946975165 -0.934963993181818 -0.920921521590909 -0.00358338882727273 -0.138528104113636 -0.409310918409091 -0.363722908386364 -0.481813367954545 -0.257846157386364 -0.493837613409091 -0.459459295681818 -0.307268262272727 0.121176277863636 0.121176277863636 -0.0386367422818182 -0.307952089840909 -0.465807533547727 0.194912716568182 -0.17564706475 -0.303090701863636 -0.0522811342045455 -0.163243978431818 -0.474755492045455 -0.390968436431818 -0.543033246590909 -0.367816046590909 -0.071212004425 -0.113625944990909 -0.397984195568182 -0.502831373477273 -0.402132810611364 -0.144904904113636 0.149816459227273 0.010857564025 -0.359113724772727 -0.46777776875
